0.000000,22.153329,80.195476,89.573857,96.773146,117.954009,134.887139,162.988411,249.236402,258.139809,258.791786,272.106535,289.740141,339.882745,341.427715,423.024497,428.091792,430.430233,438.546129,450.004960,466.125309,481.783095,513.007368,526.995365,528.026513,540.860957,542.547843,549.820606,555.591386,560.407342,566.992357,598.330265,637.995738,639.687591,655.110288,671.796109,676.835757,688.035121,690.303512,690.506822,693.259864,694.781757,703.301142,709.562099,723.558727,731.183862,740.105609,744.575236,748.375023,785.220529,808.942162,834.870622,868.281946,870.103985,923.834854,924.680008,941.244726,943.661269,947.957592,974.561952,986.018157,990.658038,991.811719,1010.430667,1018.602421,1022.324516,1079.076499,1096.498005,1110.320506,1136.668679,1164.728122,1165.887256,1168.985821,1200.655538,1213.941282,1228.577554,1258.772066,1265.885245,1272.721448,1325.775760,1344.818365,1357.547542,1363.253833,1453.105114,1459.508891,1473.581494,1489.667778,1491.316768,1526.667169,1551.885908,1553.122642,1554.757780,1560.249276,1575.518720,1575.910930,1595.258565,1630.783484,1638.804975,1642.312130,1655.790110,
0.000000,22.064418,48.149183,70.826226,87.429815,88.287734,115.055501,135.361157,193.158238,208.464331,225.683308,226.178552,227.235428,233.855495,267.467278,284.241843,316.614268,374.762958,378.943328,383.319295,392.581337,412.521962,426.563285,447.377011,448.889898,457.278269,471.888094,502.902313,538.529318,547.755894,553.512444,582.650188,584.422057,595.427180,623.109704,657.524186,660.633482,705.443847,710.926004,720.359336,727.650181,730.473949,737.519671,756.285216,763.767923,764.326788,779.661903,782.182431,789.475401,795.080011,800.840205,803.743687,842.858728,848.540998,877.974778,879.506329,883.649765,887.881465,895.243224,907.219291,919.657515,925.140233,950.043361,958.836008,962.812317,977.778059,1004.725651,1004.767724,1043.651964,1059.928157,1080.460678,1089.390414,1093.848380,1123.465314,1179.405571,1193.020752,1196.251999,1239.875744,1243.617148,1254.003308,1282.882890,1296.729670,1317.798403,1331.324674,1382.696950,1398.933393,1410.760439,1413.840619,1421.511668,1423.883597,1464.030778,1511.296980,1515.082240,1515.866825,1538.586305,1549.327635,1593.570008,1623.552733,1636.480324,1638.188698,
0.000000,22.839412,36.612682,51.676139,53.798967,64.989706,71.558799,79.197620,82.896082,86.782457,92.311059,98.733500,127.241842,162.843780,163.621846,172.410339,182.562764,206.669522,209.429853,251.280782,283.702426,296.662497,305.860002,328.456263,350.762523,357.257831,359.254122,422.695674,439.509213,449.445950,455.604717,455.640561,455.763947,476.250909,477.600577,545.843358,563.987499,593.908545,599.204682,612.067603,647.178688,676.657285,701.914864,705.762479,723.789914,740.025279,741.411195,747.316117,767.231235,783.991857,794.654413,833.951457,858.674908,866.338296,873.822996,885.874215,900.939740,945.024238,964.975055,995.700890,1019.001850,1029.453078,1034.195584,1055.565546,1076.969809,1111.447586,1118.270709,1132.784325,1143.350362,1233.256332,1237.512106,1247.970134,1273.701372,1277.812344,1286.261281,1305.787447,1307.912473,1319.096203,1321.141412,1333.564564,1355.788398,1367.035620,1376.724786,1388.275691,1430.166524,1474.038783,1476.217453,1482.039869,1491.623487,1545.942008,1551.417999,1553.168729,1559.705818,1574.387273,1579.327001,1583.308632,1587.650960,1657.242826,1714.711931,1736.118023,
0.000000,0.785653,20.343176,30.315749,60.187060,83.133230,111.781585,136.801778,140.105595,156.525039,165.391531,168.127355,182.169049,184.830964,187.291532,215.833282,241.750164,251.783767,266.712378,284.608754,297.966693,306.632095,341.657282,357.615837,365.570619,366.122746,409.151059,410.463871,460.567874,467.842124,469.800402,587.490370,626.332912,633.841718,662.472736,686.558938,700.402605,703.465252,741.245869,758.050903,765.906262,782.143797,786.845152,791.761422,792.337320,808.253055,822.667202,827.825825,844.458595,939.189506,955.572903,956.845275,978.268374,1016.530603,1025.885258,1041.125659,1043.593355,1052.631043,1064.304246,1068.748988,1090.136003,1102.158635,1117.369795,1131.178985,1133.634022,1134.361248,1138.711339,1197.044035,1201.349271,1205.435810,1228.196549,1240.707841,1244.187686,1247.111735,1279.823124,1290.050877,1294.978595,1295.481124,1301.981984,1302.148959,1315.524165,1315.717369,1361.875331,1367.130442,1378.855776,1379.941607,1398.230980,1422.305549,1425.233300,1449.765845,1477.442025,1493.100314,1499.878360,1561.472359,1615.105050,1621.741690,1641.799703,1644.079556,1644.823751,1701.090828,
0.000000,15.757840,50.054631,70.795641,82.330461,96.085699,97.722298,123.035779,126.235250,138.914502,162.150768,180.450508,206.634096,238.401771,240.818521,253.324568,289.825909,305.331398,309.005243,332.427046,370.364079,399.622989,441.545733,446.850597,491.068245,504.098006,538.287425,578.356980,610.728099,652.357970,657.831507,671.797307,688.074987,689.704714,692.535550,719.809434,721.548808,730.220610,732.505753,781.203824,834.512806,841.680642,843.245240,894.499630,907.069256,920.369721,961.788743,965.022647,981.264031,1013.267640,1034.784801,1048.120361,1161.634892,1176.916373,1234.140377,1246.362211,1248.672934,1250.980238,1282.449278,1287.508392,1302.771835,1327.195710,1338.525575,1341.467823,1379.665361,1406.016202,1419.780272,1459.373178,1465.548360,1498.733975,1546.807851,1588.120844,1606.378241,1631.005821,1637.957631,1699.063868,1705.158966,1732.817874,1738.070399,1760.819059,1766.822582,1769.179074,1801.423076,1842.795178,1856.449152,1860.502722,1918.060227,1925.651602,1937.546772,1952.227847,1955.139912,1999.452442,2010.642072,2068.478347,2075.640974,2103.997134,2112.897233,2148.342371,2187.626273,2210.372297,
0.000000,18.072458,20.209186,33.980186,37.624836,59.137078,85.882385,90.606214,100.161869,111.191822,128.508060,199.884676,221.052276,245.889231,277.419340,309.711140,323.073442,357.185632,370.112102,379.775399,380.372709,391.230183,392.128980,404.619083,423.485786,448.702928,452.673784,462.888608,537.263141,568.048917,594.271492,595.481567,602.439561,611.326176,617.519084,664.157683,668.473748,691.950215,793.500087,793.684458,804.136629,812.878053,872.591107,879.619126,891.141495,893.599925,903.347635,903.659737,918.488561,926.896738,966.670102,968.116856,970.132358,1007.876264,1029.024257,1029.737355,1030.775180,1041.015917,1046.866729,1060.429687,1064.040518,1067.391557,1071.083406,1085.794125,1097.628582,1105.875657,1147.095175,1154.512090,1160.670341,1171.224745,1172.276025,1215.812935,1311.314013,1320.003058,1360.554400,1364.332017,1395.320103,1398.309302,1399.191421,1444.191377,1461.476916,1471.096697,1519.647984,1527.769893,1574.593856,1604.300472,1628.846729,1640.336944,1642.021716,1642.417941,1649.332989,1659.317826,1663.552149,1683.059526,1694.042844,1714.435092,1716.317306,1736.877569,1740.204703,1785.485882,
0.000000,8.468752,19.378929,112.287236,121.003357,137.256956,147.575726,185.325694,190.677161,220.012784,242.685825,261.627297,368.604623,386.389813,418.357587,468.463049,519.228952,523.267402,523.675595,536.875820,552.340826,557.432782,572.312902,575.218016,597.729972,608.705665,615.540141,619.001268,680.601717,686.576980,690.810011,699.600428,713.200662,718.692726,719.979795,727.226369,768.355328,805.238865,823.261757,910.448038,995.283492,1007.320757,1014.339336,1032.994866,1045.537456,1053.229115,1056.058209,1056.447768,1067.777560,1071.933587,1083.652742,1098.262924,1228.617059,1237.729935,1254.064940,1265.425262,1267.525859,1268.952203,1293.803193,1325.175637,1386.716407,1387.730300,1419.154087,1426.037464,1447.144351,1528.743535,1559.758943,1582.016822,1596.749919,1610.130266,1617.780127,1648.307651,1698.028528,1729.383448,1738.415211,1742.755455,1753.539527,1784.237424,1800.429851,1873.030982,1887.467948,1900.449455,1939.753079,1944.645199,1952.203461,1996.341220,2011.158011,2013.931137,2016.483068,2022.685697,2046.028847,2088.058336,2100.433015,2115.699144,2178.510881,2215.434349,2220.531255,2226.990629,2239.947917,2268.515724,
0.000000,91.070593,92.717920,115.152963,115.153128,136.597492,147.304309,148.607944,158.411970,163.514911,209.748180,211.217369,217.668218,237.695344,263.776006,271.207430,272.801085,277.350113,294.586573,317.646013,341.982644,348.942332,392.378225,402.622680,403.021924,420.719701,431.029793,440.188303,452.515137,452.726374,456.887810,460.592716,486.925423,513.721478,517.616431,530.686615,573.103996,578.931528,585.719265,587.599433,630.705172,634.737315,680.305159,693.567598,763.459462,818.252460,827.678602,842.270265,864.696809,873.804394,887.858710,914.423156,992.099944,992.976379,996.775856,1027.669796,1039.148268,1054.681746,1065.063752,1081.766169,1149.597097,1152.231463,1160.554296,1162.578540,1162.994473,1183.368576,1200.143953,1262.391180,1286.277841,1321.211412,1330.639716,1369.257558,1372.543802,1404.530971,1418.448356,1429.187055,1463.404910,1472.855725,1551.363726,1556.387478,1569.948923,1580.274644,1599.427958,1601.903361,1624.988348,1627.375774,1633.548340,1642.557472,1656.603364,1657.414164,1661.735691,1673.108987,1682.337592,1740.887181,1762.196375,1801.254704,1809.856113,1813.389831,1820.313820,1827.479890,
0.000000,23.969881,39.773244,72.504268,111.118722,144.487694,177.838910,190.497739,231.330947,235.052759,238.577246,265.156625,308.817895,329.551994,341.944383,353.402554,371.718847,383.256567,446.981399,483.620471,489.132507,503.069215,510.070034,513.164426,548.995951,574.525543,579.784465,608.194580,631.728481,645.660394,662.230877,667.592245,674.115762,681.191193,687.173576,700.470740,714.781715,718.142962,723.114656,770.336103,793.242757,835.236013,863.440212,884.331681,891.448439,909.159302,956.388474,970.209096,977.973245,979.958477,992.803017,1036.817885,1041.370568,1064.819891,1097.220950,1099.469073,1109.689398,1149.720691,1183.313631,1197.575999,1209.060455,1231.581723,1232.975922,1269.802964,1273.501890,1273.822229,1278.846585,1331.889534,1333.953578,1405.070547,1408.869695,1414.557041,1432.297286,1473.547576,1482.864762,1503.005224,1514.965213,1519.278456,1581.687885,1583.814420,1589.789968,1590.935516,1592.950473,1594.015065,1595.547442,1621.352343,1649.055788,1651.995199,1658.160583,1699.198415,1703.485048,1719.125996,1720.991739,1724.968095,1732.755748,1753.250206,1761.834332,1763.591613,1765.351037,1773.549434,
0.000000,22.606659,51.272645,59.898152,61.678044,67.946461,73.086119,82.642625,109.266443,110.179108,153.128366,175.141361,188.250116,205.375037,205.973138,213.403128,287.991528,297.751339,302.820505,306.142198,342.048305,346.840322,354.605759,412.110363,426.068983,446.959467,447.839286,467.298951,467.719407,484.938968,496.501938,513.361121,549.325279,587.614736,665.974156,678.668150,678.754028,683.041921,726.614222,790.816701,792.803993,843.919382,865.831403,879.570374,913.195689,916.951033,938.493692,943.552913,956.124303,962.750062,978.457418,1006.448034,1044.011941,1050.639352,1065.439691,1095.819034,1129.813929,1133.372572,1167.995070,1210.452897,1241.219580,1242.394814,1255.848086,1292.847993,1305.166861,1328.553447,1335.830891,1346.089068,1384.823575,1387.396784,1425.098572,1431.116371,1437.906541,1443.576302,1481.060209,1527.362576,1559.444702,1573.626306,1581.683012,1604.677847,1611.578111,1631.794849,1665.856117,1680.781015,1710.112977,1729.782806,1738.899756,1739.690007,1764.570991,1774.347484,1778.292527,1809.356183,1814.126387,1830.296042,1849.631527,1851.114911,1869.523167,1875.186209,1875.419503,1889.280860,
